2019-03-22 11:50:11|statf.go:85|DEBUG|report err:no adapter Proxy selected:
2019-03-22 11:50:11|statf.go:87|DEBUG|report ret:0
2019-03-22 11:50:11|statf.go:101|DEBUG|stat report
2019-03-22 11:50:11|servant.go:74|ERROR|Invoke Obj:StressTest.HelloPbServer.HelloTestObj,fun:keepAlive,error:dial tcp 127.0.0.1:8972: connect: connection refused
2019-03-22 11:50:11|nodef.go:36|ERROR|keepalive fail:AdminAdapter
2019-03-22 11:50:21|statf.go:48|DEBUG|report statList.size:1
2019-03-22 11:50:21|adapter.go:83|DEBUG|send req:8
2019-03-22 11:50:21|tarsclient.go:169|DEBUG|Connect:127.0.0.1:8972
2019-03-22 11:50:21|servant.go:74|ERROR|Invoke Obj:,fun:reportMicMsg,error:no adapter Proxy selected:
2019-03-22 11:50:21|statf.go:166|DEBUG|report err:servant name () format error
2019-03-22 11:50:21|statf.go:85|DEBUG|report err:no adapter Proxy selected:
2019-03-22 11:50:21|statf.go:87|DEBUG|report ret:0
2019-03-22 11:50:21|statf.go:48|DEBUG|report statList.size:0
2019-03-22 11:50:21|servant.go:74|ERROR|Invoke Obj:,fun:reportMicMsg,error:no adapter Proxy selected:
2019-03-22 11:50:21|statf.go:166|DEBUG|report err:servant name () format error
2019-03-22 11:50:21|statf.go:85|DEBUG|report err:no adapter Proxy selected:
2019-03-22 11:50:21|statf.go:87|DEBUG|report ret:0
2019-03-22 11:50:21|statf.go:101|DEBUG|stat report
2019-03-22 11:50:21|servant.go:74|ERROR|Invoke Obj:StressTest.HelloPbServer.HelloTestObj,fun:keepAlive,error:dial tcp 127.0.0.1:8972: connect: connection refused
2019-03-22 11:50:21|nodef.go:36|ERROR|keepalive fail:AdminAdapter
2019-03-22 11:50:21|adapter.go:83|DEBUG|send req:2
2019-03-22 11:50:21|tarsclient.go:169|DEBUG|Connect:127.0.0.1:8972
2019-03-22 11:50:21|servant.go:74|ERROR|Invoke Obj:tars.tarsregistry.QueryObj,fun:findObjectByIdInSameGroup,error:dial tcp 127.0.0.1:8972: connect: connection refused
2019-03-22 11:50:21|endpointmanager.go:201|ERROR|find obj end fail:dial tcp 127.0.0.1:8972: connect: connection refused
2019-03-22 11:50:31|statf.go:48|DEBUG|report statList.size:2
2019-03-22 11:50:31|adapter.go:83|DEBUG|send req:9
